time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.620000000000001,0.184808121636,-0.194394814702,2.99265097532,6.27481360886,6.27281120617,0.0,0.274014907697,-0.297774587429,3.34758259446,0.0247708188064,0.0238127973386,0.0,413.4494157599498,411.9952696078032,411.36946419379666,411.1851471560301
1.680000000000001,0.201432966899,-0.212413134779,3.19428672532,6.27672166996,6.27378612218,0.0,0.280028442105,-0.30267961938,3.37353710462,0.0430689732134,-0.00657357750836,0.0,424.61494212048507,421.99997162569946,423.5662231038066,425.1374221623882
1.740000000000001,0.218433890741,-0.230704726295,3.40039697609,6.2795569213,6.27384859853,0.0,0.286679168597,-0.306752770179,3.49644006356,0.0545279218966,0.0130596360757,0.0,453.3380093015729,454.91289837509044,454.9897729124603,455.907553041877
1.8000000000000012,0.235822597756,-0.249176036895,3.61325151354,6.28291825076,6.2744568477,0.0,0.292868784018,-0.308618980582,3.59840064918,0.0588535359363,0.00353756700127,0.0,449.9799441604168,449.20830250413616,448.3928703563625,448.74624767885393
1.8600000000000012,0.253521349175,-0.26769135283,3.82641459239,0.0030067617649,6.27493393326,0.0,0.297065118519,-0.308307366572,3.50732346265,0.0441977850413,0.0155723229451,0.0,384.48511321974183,385.62362341935534,385.9816794238089,384.5983958832806
1.9200000000000013,0.271501398782,-0.286125152866,4.03887866395,0.00559331824973,6.27571391232,0.0,0.302183553924,-0.305899782096,3.57460712842,0.0408388895044,0.0072816316384,0.0,438.56180562868104,437.8724986360248,438.3721171928282,438.09396253490496
1.9800000000000013,0.289732468748,-0.304398904402,4.24967276878,0.00811949398412,6.27634761435,0.0,0.305483417543,-0.303051574498,3.45224349056,0.0445175220976,0.0164250934374,0.0,373.16198668170097,374.05345831590677,373.13528377529013,373.4955892221032
2.0400000000000014,0.308226281935,-0.3223671009,4.46443053253,0.0116964369948,6.27750900435,0.0,0.310836488748,-0.295493931766,3.70556506532,0.0795660745924,0.0246545597406,0.0,492.7643229254839,493.3722297958076,492.88172399739943,495.46717843009577
2.1000000000000014,0.326983344791,-0.339844738253,4.68951126342,0.0164784830774,6.27887483416,0.0,0.314252841483,-0.286618074967,3.79682836088,0.0799686390871,0.018685931063,0.0,447.10691982538464,446.62038366484205,447.32921695575413,447.36705230448655
2.1600000000000015,0.345916452584,-0.356701145902,4.91954788455,0.0215697259087,6.2800409085,0.0,0.316736684934,-0.274781007025,3.87080977986,0.0931673464585,0.0208912100305,0.0,441.8512392237928,442.032981204384,442.1339493407603,443.22597354109996
2.2200000000000015,0.364975164176,-0.372738067707,5.15426437185,0.0273537612124,6.28160529808,0.0,0.31841047841,-0.259225098456,3.95278839444,0.10218485011,0.0348192323774,0.0,444.7833850294869,445.92280745758336,444.99606313877376,445.7415298303807
2.2800000000000016,0.384099393647,-0.387723449392,5.39389497055,0.0337456589744,0.000893464967447,0.0,0.318833346885,-0.239673928807,4.03460453307,0.114046043371,0.0516668812361,0.0,445.2713953074965,446.6485016636064,445.38148184762247,446.360425247499
2.3400000000000016,0.403190001883,-0.401289838439,5.64170557109,0.0409754717531,0.00454672588514,0.0,0.317124771371,-0.21174976963,4.2250478234,0.130993994711,0.0748455407035,0.0,478.680189293787,480.4431459541184,478.498135712895,479.79845464236377
2.4000000000000017,0.422080732509,-0.412961590842,5.90203258095,0.0485051277382,0.00930732392409,0.0,0.312008390196,-0.176413478238,4.45163735729,0.111264212069,0.087085439955,0.0,490.98692194565535,491.8985691669421,491.6176676980882,490.1659960320621
2.4600000000000017,0.440620839239,-0.422706817468,6.1684645342,0.054916679478,0.014971218279,0.0,0.305531492229,-0.147872013504,4.4294920123,0.0961555329904,0.106025172631,0.0,415.4197286715001,417.0854258825631,416.89964501457837,415.58801797502537
2.520000000000002,0.45853577458,-0.430160184233,6.44200112967,0.0609027633901,0.0213751175909,0.0,0.290845600042,-0.0998925511541,4.68733350181,0.106154702361,0.108107314355,0.0,501.6795532678876,501.8392856976878,501.0814174119937,501.8151379679884
2.580000000000002,0.475557304741,-0.434998073469,6.72427202446,0.0670657938353,0.0280041192296,0.0,0.275932492291,-0.0607993871863,4.7215149851,0.0947678356045,0.114852318451,0.0,436.20481197282703,436.7787905847615,437.8545601868286,436.91539475927385
2.640000000000002,0.491582163972,-0.437432981094,7.00776598827,0.0729850933262,0.0346212109348,0.0,0.257628838474,-0.0198524693345,4.72820913876,0.105469346647,0.0990884193823,0.0,429.15949592362165,427.83032734133616,427.89448952084484,428.81336136698417
2.700000000000002,0.506257381783,-0.437024574658,7.29540440217,0.0790836523505,0.0413435823689,0.0,0.230877875811,0.0340891679317,4.85912190574,0.092620346216,0.129974209168,0.0,465.8259762494512,468.2451925487471,468.5226555948032,467.53080574372296
2.760000000000002,0.519245820008,-0.433382598322,7.58923976156,0.0848178815591,0.0488239353573,0.0,0.20132474845,0.0878401881227,4.93498963946,0.100895894042,0.111119354998,0.0,452.7317033322223,451.22554828901366,451.6476279498883,452.32224105892493
2.820000000000002,0.530467990189,-0.426661284954,7.88457328452,0.0905269570083,0.0554086048883,0.0,0.172186771748,0.136706613811,4.90949411462,0.0800516975596,0.106845048598,0.0,420.7333062906052,420.3743994585541,420.6528729935769,418.8517868780397
2.880000000000002,0.539832637058,-0.416919132275,8.17832162195,0.0953586487505,0.0624585448516,0.0,0.139395247948,0.188442707223,4.88215306013,0.0814639795867,0.133062503782,0.0,419.3447765677683,421.6291689081663,418.3762926426723,418.50492000689593
